Data,IOPS
2367,576740
2368,489105
2369,579232
2370,581381
2371,540880
2372,544299
2373,579501
2374,553174
2375,486332
2376,560946
2377,582056
2378,474423
2379,557574
2380,576886
2381,543087
2382,537576
2383,582883
2384,557844
2385,449525
2386,576719
2387,576835
2388,490007
2389,565578
2390,584224
2391,560084
2392,522830
2393,589554
2394,573798
2395,469792
2396,548296
2397,571763
2398,500564
2399,583556
2400,585266
2401,539417
2402,529693
2403,584188
2404,562339
2405,489528
2406,570318
2407,560745
2408,493129
2409,573462
2410,568450
2411,547507
2412,508142
2413,588336
2414,590494
2415,475590
2416,571307
2417,562564
2418,527878
2419,586481
2420,590705
2421,522454
2422,497719
2423,592059
2424,588435
2425,509850
2426,556499
2427,592399
2428,533462
2429,552309
2430,591630
2431,555530
2432,576850
2433,592000
2434,543984
2435,514342
2436,589231
2437,545349
2438,508796
2439,591473
2440,596067
2441,352191
2442,594537
2443,575338
2444,443742
2445,530806
2446,559469
2447,324600
2448,359894
2449,327437
2450,349665
2451,304483
2452,348622
2453,329735
2454,554702
2455,528833
2456,365525
2457,533041
2458,473694
2459,585003
2460,575250
2461,562386
2462,554155
2463,597047
2464,531940
2465,501945
2466,607419
2467,602545
2468,516707
2469,604584
2470,488993
2471,442744
2472,573723
2473,588389
2474,516957
2475,577381
2476,578167
2477,526305
2478,521937
2479,575414
2480,575366
2481,475406
2482,523883
2483,526573
2484,298454
2485,431147
2486,516775
2487,470417
2488,558185
2489,428340
2490,551532
2491,585456
2492,459728
2493,500934
2494,609571
2495,420288
2496,493876
2497,543559
2498,457409
2499,510187
2500,567061
2501,449101
2502,549250
2503,445318
2504,460590
2505,606523
2506,445060
2507,523000
2508,610100
2509,374198
2510,532807
2511,587011
2512,473480
2513,401861
2514,606968
2515,493273
2516,467519
2517,594305
2518,508092
2519,490660
2520,601877
2521,416068
2522,564749
2523,596383
2524,611168
2525,538609
2526,617347
2527,591042
2528,493153
2529,586829
2530,615587
2531,530986
2532,576726
2533,611452
2534,573732
2535,562259
2536,613746
2537,615388
2538,530885
2539,619087
2540,570428
2541,542358
2542,618476
2543,612564
2544,562260
2545,497644
2546,619495
2547,617440
2548,495922
2549,612696
2550,596338
2551,502977
2552,588860
2553,625138
2554,572697
2555,546349
2556,618647
2557,618141
2558,516799
2559,612626
2560,607542
2561,559622
2562,612904
2563,622510
2564,594192
2565,555399
2566,618641
2567,615499
2568,515135
2569,595627
2570,624560
2571,536833
2572,596143
2573,606840
2574,554909
2575,573063
2576,620618
2577,615550
2578,532645
2579,600675
2580,591052
2581,527531
2582,588195
2583,628743
2584,583375
2585,574764
2586,612187
2587,624955
2588,506458
2589,612462
2590,621222
2591,530877
2592,597662
2593,626238
2594,571114
2595,579927
2596,605863
2597,578719
2598,545741
2599,606733
2600,625602
2601,559487
2602,594525
2603,626308
2604,571918
2605,611617
2606,610462
2607,575179
2608,564136
2609,629236
2610,630602
2611,512182
2612,603875
2613,606546
2614,539169
2615,588235
2616,628348
2617,568826
2618,600115
2619,634018
2620,606819
2621,562688
2622,634851
2623,617162
2624,536112
2625,624064
2626,633794
2627,524718
2628,599699
2629,631106
2630,561150
2631,571149
2632,627473
2633,622827
2634,516724
2635,639687
2636,607863
2637,475752
2638,614460
2639,609497
2640,560295
2641,608694
2642,635234
2643,593506
2644,559849
2645,609068
2646,618586
2647,529400
2648,618894
2649,616132
2650,515654
2651,608782
2652,634071
2653,595618
2654,602032
2655,624691
2656,569847
2657,546539
2658,637334
2659,635501
2660,535815
2661,615459
2662,638339
2663,547740
2664,641279
2665,637606
2666,595222
2667,557588
2668,611254
2669,633666
2670,532966
2671,640912
2672,642385
2673,513229
2674,619814
2675,635060
2676,598725
2677,568027
2678,651217
2679,639608
2680,528037
2681,616549
2682,646094
2683,552205
2684,625539
2685,646505
2686,589229
2687,593642
2688,644249
2689,630821
2690,517895
2691,620303
2692,634412
2693,522801
2694,648953
2695,643567
2696,592567
2697,644475
2698,632947
2699,570734
2700,558786
2701,651424
2702,644730
2703,514465
2704,651692
2705,643312
2706,551851
2707,650612
2708,651714
2709,593740
2710,574323
2711,621803
2712,616868
2713,569085
2714,653881
2715,651188
2716,512724
2717,629693
2718,655177
2719,597569
2720,583578
2721,650241
2722,630151
2723,548207
2724,587233
2725,655505
2726,541131
2727,642388
2728,652897
2729,574417
2730,660665
2731,654430
2732,598152
2733,583538
2734,656470
2735,659863
2736,535882
2737,626746
2738,627622
2739,561673
2740,656099
2741,638958
2742,569116
2743,635424
2744,657844
2745,581592
2746,596062
2747,657649
2748,658803
2749,546858
2750,625000
2751,659728
2752,562080
2753,642384
2754,656042
2755,630680
2756,581055
2757,654279
2758,663140
2759,534721
2760,658318
2761,623800
2762,547603
2763,645983
2764,654449
2765,613218
2766,620013
2767,665865
2768,612308
2769,549481
2770,667197
2771,659762
2772,554799
2773,646010
2774,648464
2775,563612
2776,630293
2777,665134
2778,624831
2779,635810
2780,666955
2781,666491
2782,545512
2783,666172
2784,666938
2785,522956
2786,648058
2787,615639
2788,382049
2789,346047
2790,583767
2791,459621
2792,559766
2793,539898
2794,673123
2795,665793
2796,556097
2797,641514
2798,654840
2799,596560
2800,600189
2801,667907
2802,644153
2803,551522
2804,669724
2805,667825
2806,558086
2807,673432
2808,669352
2809,599663
2810,619489
2811,655795
2812,645146
2813,581595
2814,675436
2815,671485
2816,577819
2817,653051
2818,675893
2819,571504
2820,642281
2821,661105
2822,627948
2823,646365
2824,664799
2825,655879
2826,575349
2827,660236
2828,674973
2829,581202
2830,662236
2831,678799
2832,565710
2833,681141
2834,602184
2835,615007
2836,587955
2837,667922
2838,670162
2839,570275
2840,670475
2841,675223
2842,557561
2843,655311
2844,670660
2845,568420
2846,648336
2847,647605
2848,588162
2849,634408
2850,677233
2851,626814
2852,646492
2853,680193
2854,673892
2855,583594
2856,680000
2857,679478
2858,482566
2859,681396
2860,685621
2861,572727
2862,683446
2863,683734
2864,623218
2865,614135
2866,682089
2867,650541
2868,582122
2869,619307
2870,681678
2871,572985
2872,680166
2873,676717
2874,593863
2875,642875
2876,681500
2877,644836
2878,616208
2879,683572
2880,670126
2881,565634
2882,671999
2883,691052
2884,586131
2885,687560
2886,658679
2887,619860
2888,654593
2889,681947
2890,610658
2891,595812
2892,662710
2893,666682
2894,591554
2895,680248
2896,689754
2897,556634
2898,664587
2899,673575
2900,571744
2901,695450
2902,657320
2903,592582
2904,675270
2905,688960
2906,634858
2907,620703
2908,672588
2909,674394
2910,595652
2911,676678
2912,687733
2913,564447
2914,677359
2915,690889
2916,620478
2917,691445
2918,679379
2919,631449
2920,597504
2921,684299
2922,681055
2923,594758
2924,672447
2925,688187
2926,572457
2927,691995
2928,663374
2929,606242
2930,678759
2931,696613
2932,641660
2933,594603
2934,695063
2935,700829
2936,578226
2937,689113
2938,698078
2939,609574
2940,698619
2941,697961
2942,631615
2943,647368
2944,703986
2945,697206
2946,580321
2947,694949
2948,697454
2949,558766
2950,686861
2951,665254
2952,563897
2953,702777
2954,698197
2955,662482
2956,610769
2957,700429
2958,686869
2959,580948
2960,702204
2961,672267
2962,552756
2963,668004
2964,702087
2965,575147
2966,681275
2967,706260
2968,597255
2969,646264
2970,700224
2971,638623
2972,612923
2973,677607
2974,665801
2975,620684
2976,700351
2977,704766
2978,570520
2979,681725
2980,680039
2981,584475
2982,707977
2983,702246
2984,623186
2985,669643
2986,688177
2987,672082
2988,646655
2989,675633
2990,713076
2991,626361
2992,711602
2993,705032
2994,606232
2995,706551
2996,713469
2997,659362
2998,583984
2999,695243
3000,683107
3001,634971
3002,713556
3003,710517
3004,593312
3005,702119
3006,717594
3007,657354
3008,656296
3009,716275
3010,670006
3011,621902
3012,704644
3013,712832
3014,597613
3015,712968
3016,718112
3017,587617
3018,717563
3019,715369
3020,660672
3021,609355
3022,712618
3023,683937
3024,621417
3025,716451
3026,712805
3027,602904
3028,688338
3029,712438
3030,630082
3031,691157
3032,716582
3033,659979
3034,643260
3035,720646
3036,638822
3037,653048
3038,718798
3039,714521
3040,585956
3041,712428
3042,720563
3043,558625
3044,718399
3045,716319
3046,630224
3047,682495
3048,712516
3049,541140
3050,610978
3051,725203
3052,698430
3053,597748
3054,671903
3055,498101
3056,615943
3057,714971
3058,645461
3059,644611
3060,729283
3061,697521
3062,565320
3063,720757
3064,723666
3065,595099
3066,711187
3067,705869
3068,616807
3069,683123
3070,709745
3071,569780
3072,732213
3073,686965
3074,614088
3075,720866
3076,714817
3077,661678
3078,675785
3079,724079
3080,692789
3081,653225
3082,715629
3083,696125
3084,556127
3085,724212
3086,710111
3087,584604
3088,716823
3089,700168
3090,593785
3091,712196
3092,734878
3093,648102
3094,671150
3095,723283
3096,683398
3097,636209
3098,726463
3099,711106
3100,634258
3101,712055
3102,728785
3103,543957
3104,731385
3105,733072
3106,623482
3107,737077
3108,732708
3109,645865
3110,685868
3111,716028
3112,678365
3113,639023
3114,738055
3115,733874
3116,591496
3117,734189
3118,704426
3119,621922
3120,734913
3121,737198
3122,660224
3123,717535
3124,698381
3125,676422
3126,663047
3127,723056
3128,616318
3129,675912
3130,731856
3131,733754
3132,582243
3133,743757
3134,735491
3135,586606
3136,742003
3137,711709
3138,619008
3139,714546
3140,728978
3141,648672
3142,681355
3143,734552
3144,664961
3145,664750
3146,742682
3147,723448
3148,642580
3149,684952
3150,743942
3151,610860
3152,713300
3153,711818
3154,615103
3155,748340
3156,741524
3157,663695
3158,740255
3159,742246
3160,672083
3161,663741
3162,723769
3163,716097
3164,621611
3165,727569
3166,738529
3167,603767
3168,731437
3169,725537
3170,612750
3171,740455
3172,701739
3173,618953
3174,734994
3175,729382
3176,622599
3177,718031
3178,741865
3179,705754
3180,685655
3181,743537
3182,691965
3183,670402
3184,733235
3185,726091
3186,636945
3187,711861
3188,751834
3189,654530
3190,749072
3191,734002
3192,680032
3193,735918
3194,746366
3195,699339
3196,697360
3197,744163
3198,717765
3199,606170
3200,731746
3201,737082
3202,638319
3203,753275
3204,751936
3205,634704
3206,739033
3207,749807
3208,653134
3209,709234
3210,746633
3211,685262
3212,689640
3213,750841
3214,717924
3215,618032
3216,720979
3217,751109
3218,635918
3219,754571
3220,752143
3221,636310
3222,746680
3223,722727
3224,647494
3225,735344
3226,755327
3227,704908
3228,671772
3229,727088
3230,704149
3231,625472
3232,702761
3233,725197
3234,685329
3235,745856
3236,728156
3237,593466
3238,750319
3239,757803
3240,665066
3241,752129
3242,749007
3243,678126
3244,753018
3245,763440
3246,711811
3247,614531
3248,741874
3249,758580
3250,600096
3251,757703
3252,761896
3253,619430
3254,762579
3255,755799
3256,650199
3257,734435
3258,736787
3259,720683
3260,677811
3261,765475
3262,716860
3263,622365
3264,767549
3265,735046
3266,669084
3267,750034
3268,765698
3269,639188
3270,730988
3271,735221
3272,649670
3273,712110
3274,767716
3275,630827
3276,747092
3277,765011
3278,714675
3279,712253
3280,766463
3281,713354
3282,686410
3283,769177
3284,767326
3285,621582
3286,768619
3287,745267
3288,511894
3289,767956
3290,772554
3291,626666
3292,757530
3293,752497
3294,668276
3295,737120
3296,769033
3297,718692
3298,677903
3299,732899
3300,678064
3301,642931
3302,757374
3303,762166
3304,669653
3305,745091
3306,772990
3307,646126
3308,771887
3309,775595
3310,677820
3311,746107
3312,735412
3313,633764
3314,766562
3315,770554
3316,717873
3317,751047
3318,772131
3319,715148
3320,702898
3321,764556
3322,728621
3323,684322
3324,776817
3325,751718
3326,663157
3327,770924
3328,772427
3329,574838
3330,760743
3331,776837
3332,724742
3333,653453
3334,727630
3335,730831
3336,698814
3337,764000
3338,733240
3339,669890
3340,771844
3341,776273
3342,670990
3343,756472
3344,777078
3345,631406
3346,745992
3347,752625
3348,687827
3349,763653
3350,781724
3351,707290
3352,721963
3353,783851
3354,725519
3355,690912
3356,780266
3357,780244
3358,673864
3359,771191
3360,784332
3361,680392
3362,783519
3363,758150
3364,664166
3365,751955
3366,776560
3367,718109
3368,777291
3369,781870
3370,718811
3371,694794
3372,782276
3373,742477
3374,645865
3375,771781
3376,756696
3377,644626
3378,764859
3379,745538
3380,623363
3381,737710
3382,781839
3383,654643
3384,778808
3385,783492
3386,706771
3387,762546
3388,766464
3389,701831
3390,748444
3391,780671
3392,716201
3393,718156
3394,785703
3395,747024
3396,703382
3397,787345
3398,783003
3399,675866
3400,769980
3401,706466
3402,655150
3403,770834
3404,759889
3405,628368
3406,767065
3407,786854
3408,676311
3409,744388
3410,743908
3411,630080
3412,761471
3413,747530
3414,559305
3415,492117
3416,591239
3417,538356
3418,593753
3419,541684
3420,787928
3421,629045
3422,636580
3423,791280
3424,792043
3425,628429
3426,772213
3427,778033
3428,614282
3429,784435
3430,780113
3431,654758
3432,796842
3433,774367
3434,649186
3435,774975
3436,762353
3437,623300
3438,770403
3439,775983
3440,651984
3441,788099
3442,797978
3443,689717
3444,765623
3445,773028
3446,691843
3447,748518
3448,790028
3449,722364
3450,775961
3451,773854
3452,732489
3453,738926
3454,786305
3455,759641
3456,702682
3457,789630
3458,791286
3459,704509
3460,794799
3461,786537
3462,667747
3463,765524
3464,758070
3465,669307
3466,779069
3467,794673
3468,707178
3469,795040
3470,765649
3471,700618
3472,790348
3473,762559
3474,757292
3475,759978
3476,769027
3477,763454
3478,719427
3479,732051
3480,745741
3481,704528
3482,775467
3483,794027
3484,698799
3485,788141
3486,765094
3487,653645
3488,803816
3489,784415
3490,676658
3491,795851
3492,795191
3493,719464
3494,748084
3495,800742
3496,732760
3497,715001
3498,801246
3499,798968
3500,665526
3501,784204
3502,804373
3503,704517
3504,803596
3505,803144
3506,668140
3507,777778
3508,807458
3509,688579
3510,788746
3511,800629
3512,735729
3513,808460
3514,786235
3515,767970
3516,761979
3517,814573
3518,742351
3519,711916
3520,806766
3521,788013
3522,695456
3523,805902
3524,810749
3525,696709
3526,740896
3527,812018
3528,677419
3529,801062
3530,805421
3531,662154
3532,788921
3533,809393
3534,741456
3535,784649
3536,783185
3537,756561
3538,768763
3539,796014
3540,729927
3541,739017
3542,813935
3543,743828
3544,728828
3545,798819
3546,784930
3547,738820
3548,817493
3549,814364
3550,697693
3551,804212
3552,805223
3553,711126
3554,773264
3555,813669
3556,723029
3557,783325
3558,781171
3559,730036
3560,800288
3561,813144
3562,718623
3563,814195
3564,801115
3565,773352
3566,713614
3567,809559
3568,810780
3569,701344
3570,810571
3571,814906
3572,680122
3573,812673
3574,805154
3575,681069
3576,811897
3577,803387
3578,679298
3579,784387
3580,817072
3581,770240
3582,779136
3583,793331
3584,695355
3585,798619
3586,818647
3587,715497
3588,806310
3589,804709
3590,711328
3591,781043
3592,789329
3593,742187
3594,821937
3595,820889
3596,742285
3597,730326
3598,821086
3599,784062
3600,769313
3601,819527
3602,726254
3603,702312
3604,797063
3605,771337
3606,742617
3607,826384
3608,742907
3609,445666
3610,673595
3611,764298
3612,825411
3613,762445
3614,681990
3615,785528
3616,820550
3617,675557
3618,801045
3619,822145
3620,709734
3621,806585
3622,742624
3623,700286
3624,813559
3625,793720
3626,715936
3627,767197
3628,830871
3629,680518
3630,830569
3631,807373
3632,765244
3633,778361
3634,835249
3635,781334
3636,771041
3637,832837
3638,787310
3639,742123
3640,830406
3641,841227
3642,690924
3643,810006
3644,832096
3645,674139
3646,819842
3647,825001
3648,670613
3649,826182
3650,819359
3651,679850
3652,789553
3653,816514
3654,733102
3655,841294
3656,834513
3657,734087
3658,808148
3659,820790
3660,752189
3661,800621
3662,833220
3663,785091
3664,802049
3665,802057
3666,763925
3667,819734
3668,811379
3669,773431
3670,821893
3671,843889
3672,764188
3673,758916
3674,832918
3675,795902
3676,767785
3677,821034
3678,835055
3679,728054
3680,793548
3681,825892
3682,646725
3683,820852
3684,835810
3685,689494
3686,815397
3687,825349
3688,670277
3689,823364
3690,821534
3691,741954
3692,827821
3693,822513
3694,708178
3695,814074
3696,838228
3697,744687
3698,809740
3699,818743
3700,748170
3701,798714
3702,818230
3703,748716
3704,830344
3705,837648
3706,724465
3707,824731
3708,836039
3709,786588
3710,841384
3711,842165
3712,780225
3713,786569
3714,812691
3715,785279
3716,761897
3717,847199
3718,793969
3719,719663
3720,848482
3721,825055
3722,679321
3723,829490
3724,832774
3725,703215
3726,846184
3727,850855
3728,684828
3729,840660
3730,847881
3731,709788
3732,826780
3733,849104
3734,700090
3735,833296
3736,844561
3737,714586
3738,851112
3739,850952
3740,701715
3741,834356
3742,815535
3743,753498
3744,851780
3745,849052
3746,800889
3747,797081
3748,849578
3749,760354
3750,801196
3751,850490
3752,759330
3753,734557
3754,854814
3755,792278
3756,745312
3757,855419
3758,768649
3759,729181
3760,830701
3761,834572
3762,734393
3763,848401
3764,822858
3765,743043
3766,793193
3767,794273
3768,770599
3769,826880
3770,776487
3771,706722
3772,752789
3773,718106
3774,694286
3775,755423
3776,671253
3777,672854
3778,779419
3779,698341
3780,857765
3781,755279
3782,731882
3783,817063
3784,825336
3785,723654
3786,858542
3787,859510
3788,707641
3789,864496
3790,837051
3791,711150
3792,849291
3793,844352
3794,732136
3795,844084
3796,858125
3797,716253
3798,655087
3799,551323
3800,703743
3801,633141
3802,530805
3803,507595
3804,473429
3805,494889
3806,472607
3807,525437
3808,462894
3809,487059
3810,505707
3811,860971
3812,698450
3813,786380
3814,633208
3815,670675
3816,843949
3817,865160
3818,682517
3819,833206
3820,867827
3821,710778
3822,802115
3823,836140
3824,692967
3825,831612
3826,658815
3827,746848
3828,843692
3829,856140
3830,707242
3831,853781
3832,850799
3833,716583
3834,847874
3835,854520
3836,725581
3837,861048
3838,867639
3839,735878
3840,788501
3841,861694
3842,773630
3843,849732
3844,863704
3845,733611
3846,847249
3847,845123
3848,755873
3849,866638
3850,797531
3851,732519
3852,862710
3853,844475
3854,750331
3855,837243
3856,849994
3857,744666
3858,838003
3859,835607
3860,731629
3861,868636
3862,874032
3863,807855
3864,828598
3865,830629
3866,741480
3867,862438
3868,847446
3869,757825
3870,819655
3871,840718
3872,716056
3873,864316
3874,856303
3875,737140
3876,853895
3877,868212
3878,770852
3879,847017
3880,875827
3881,810331
3882,860983
3883,866644
3884,761315
3885,833423
3886,880321
3887,784460
3888,856803
3889,872188
3890,722739
3891,848248
3892,873272
3893,785101
3894,869604
3895,874789
3896,773553
3897,853744
3898,851166
3899,769656
3900,880998
3901,876629
3902,822443
3903,852202
3904,877994
3905,827401
3906,847307
3907,869478
3908,808474
3909,820391
3910,863287
3911,796165
3912,776037
3913,886879
3914,810000
3915,756200
3916,877732
3917,844308
3918,798223
3919,876773
3920,879436
3921,736366
3922,850261
3923,885873
3924,725096
3925,875940
3926,884573
3927,758298
3928,858017
3929,857710
3930,729900
3931,851382
3932,884271
3933,744604
3934,847188
3935,877721
3936,768390
3937,882933
3938,878861
3939,727935
3940,865022
3941,861383
3942,768017
3943,838205
3944,856200
3945,744438
3946,865161
3947,860438
3948,772754
3949,819975
3950,884876
3951,723852
3952,862204
3953,848939
3954,724959
3955,872722
3956,896320
3957,768454
3958,882970
3959,887409
3960,631791
3961,764834
3962,790408
3963,649470
3964,652822
3965,642355
3966,760922
3967,792750
3968,614717
3969,822403
3970,719764
3971,729146
3972,687578
3973,703211
3974,733062
3975,849178
3976,685470
3977,760974
3978,791736
3979,702581
3980,872845
3981,716510
3982,861122
3983,888983
3984,726212
3985,870125
3986,870591
3987,741078
3988,862961
3989,879138
3990,767662
3991,832134
3992,893385
3993,781669
3994,896299
3995,892498
3996,790473
3997,864254
3998,896815
3999,803528
4000,899058
4001,900700
4002,779615
4003,869424
4004,891303
4005,737705
4006,893518
4007,885349
4008,761413
4009,897129
4010,895249
4011,806961
4012,868831
4013,892551
4014,783189
4015,875472
4016,860160
4017,759400
4018,884574
4019,902882
4020,731148
4021,861877
4022,897167
4023,725662
4024,890305
4025,864940
4026,814864
4027,860121
4028,879207
4029,771691
4030,891021
4031,901850
4032,760583
4033,903511
4034,899162
4035,805936
4036,895039
4037,901680
4038,766137
4039,907029
4040,876223
4041,781171
4042,872606
4043,899824
4044,759779
4045,893173
4046,867682
4047,820293
4048,874619
4049,899158
4050,760249
4051,876271
4052,904808
4053,757754
4054,872654
4055,878067
4056,719915
4057,905237
4058,898344
4059,745646
4060,882225
4061,901203
4062,806641
4063,889507
4064,902209
4065,781040
4066,869528
4067,907468
4068,813567
4069,892657
4070,911106
4071,759232
4072,902702
4073,908260
4074,772000
4075,897716
4076,914188
4077,814651
4078,845251
4079,911468
4080,814290
4081,909314
4082,905742
4083,797975
4084,915264
4085,870668
4086,802167
4087,908182
4088,871642
4089,798586
4090,892584
4091,881434
4092,743419
4093,896016
4094,895764
4095,811840
4096,895105
4097,888489
4098,706089
4099,909030
4100,897352
4101,782380
4102,894169
4103,893044
4104,765957
4105,895213
4106,914049
4107,784512
4108,877403
4109,887684
4110,776365
4111,915631
4112,872814
4113,793648
4114,895204
4115,916053
4116,759662
4117,878762
4118,911223
4119,754133
4120,917064
4121,914497
4122,822147
4123,880550
4124,913440
4125,812744
4126,908590
4127,909692
4128,686296
4129,899800
4130,901392
4131,765837
4132,699391
4133,792582
4134,636990
4135,890358
4136,824298
4137,786816
4138,921850
4139,882008
4140,800526
4141,895874
4142,898677
4143,799668
4144,918460
4145,917909
4146,745335
4147,877691
4148,864563
4149,729584
4150,896115
4151,855576
4152,802210
4153,916676
4154,839328
4155,805654
4156,883485
4157,860769
4158,827891
4159,923853
4160,853894
4161,782040
4162,915530
4163,854966
4164,841212
4165,924549
4166,847816
4167,816211
4168,901813
4169,831621
4170,793032
4171,921422
4172,889647
4173,789832
4174,918331
4175,894790
4176,807487
4177,916370
4178,886127
4179,756942
4180,920685
4181,898309
4182,810324
4183,928503
4184,933324
4185,770009
4186,892575
4187,922226
4188,842249
4189,881746
4190,935101
4191,762208
4192,936341
4193,926712
4194,752827
4195,927338
4196,926167
4197,807846
4198,930903
4199,924992
4200,793381
4201,898629
4202,903636
4203,800404
4204,888607
4205,931608
4206,743819
4207,920166
4208,934550
4209,767449
4210,930099
4211,925495
4212,769498
4213,931338
4214,925442
4215,804819
4216,911863
4217,933832
4218,773661
4219,930422
4220,924506
4221,818658
4222,918885
4223,934975
4224,793851
4225,930781
4226,897164
4227,792597
4228,922540
4229,901956
4230,812212
4231,936311
4232,931707
4233,848807
4234,927167
4235,894876
4236,779465
4237,940866
4238,936244
4239,820526
4240,933119
4241,935769
4242,765787
4243,909851
4244,930375
4245,739238
4246,929672
4247,932955
4248,791695
4249,921992
4250,903525
4251,782110
4252,928303
4253,938852
4254,748351
4255,926975
4256,945106
4257,807887
4258,872041
4259,943384
4260,817062
4261,943534
4262,940963
4263,806623
4264,939807
4265,939117
4266,811304
4267,903279
4268,946908
4269,810180
4270,943980
4271,948289
4272,805992
4273,933336
4274,937219
4275,830387
4276,931530
4277,936911
4278,781984
4279,876647
4280,937548
4281,827678
4282,920939
4283,936195
4284,809172
4285,915051
4286,922435
4287,776729
4288,928259
4289,950134
4290,810933
4291,932745
4292,927038
4293,783323
4294,913850
4295,941638
4296,842469
4297,830242
4298,949415
4299,842297
4300,950675
4301,948422
4302,839939
4303,944904
4304,939800
4305,694736
4306,948563
4307,944849
4308,778967
4309,933452
4310,946088
4311,803691
4312,937819
4313,948475
4314,823345
4315,915300
4316,956179
4317,775156
4318,951206
4319,954433
4320,785512
4321,925843
4322,941079
4323,787776
4324,935789
4325,923277
4326,796802
4327,938022
4328,953976
4329,790295
4330,933894
4331,958143
4332,793581
4333,884936
4334,951461
4335,805552
4336,886780
4337,919284
4338,837581
4339,943548
4340,951233
4341,784778
4342,897534
4343,951077
4344,772335
4345,924783
4346,961356
4347,782609
4348,931668
4349,963874
4350,779430
4351,954879
4352,931268
4353,808116
4354,943588
4355,919688
4356,785148
4357,943421
4358,934712
4359,774727
4360,944582
4361,957367
4362,772541
4363,954475
4364,947933
4365,772662
4366,955968
4367,902124
4368,819051
4369,948710
4370,962428
4371,793847
4372,910852
4373,957983
4374,810676
4375,931446
4376,964557
4377,810646
4378,959877
4379,963943
4380,759230
4381,951399
4382,934687
4383,810691
4384,957393
4385,957340
4386,836544
4387,960629
4388,927911
4389,817242
4390,926375
4391,927565
4392,819357
4393,941734
4394,961509
4395,817583
4396,895443
4397,944860
4398,776936
4399,954934
4400,961370
4401,758427
4402,967239
4403,950787
4404,786555
4405,928913
4406,954010
4407,773131
4408,962761
4409,946097
4410,747939
4411,959080
4412,964266
4413,786085
4414,959565
4415,968265
4416,830966
4417,955978
4418,947093
4419,816383
4420,958286
4421,968307
4422,832016
4423,940564
4424,970516
4425,797211
4426,906689
4427,965877
4428,795630
4429,978374
4430,950195
4431,831816
4432,955420
4433,966532
4434,764971
4435,957263
4436,922245
4437,791940
4438,954901
4439,963910
4440,794944
4441,963090
4442,969954
4443,791725
4444,966213
4445,977159
4446,815047
4447,938364
4448,976488
4449,813137
4450,972146
4451,937072
4452,844830
4453,973546
4454,968745
4455,796560
4456,963981
4457,969988
4458,828809
4459,933255
4460,937428
4461,804683
4462,975237
4463,973222
4464,837461
4465,956164
4466,977928
4467,815354
4468,926414
4469,973957
4470,794554
4471,981408
4472,972343
4473,794451
4474,951449
4475,977928
4476,828643
4477,962444
4478,970693
4479,803379
4480,965330
4481,937114
4482,785585
4483,969486
4484,979574
4485,864778
4486,980546
4487,942706
4488,801343
4489,969065
4490,968090
4491,783510
4492,981257
4493,952169
4494,768612
4495,983546
4496,966695
4497,832824
4498,982804
4499,984162
4500,830243
4501,978308
4502,978100
4503,845142
4504,972513
4505,981139
4506,813710
4507,971923
4508,945291
4509,707583
4510,913936
4511,908999
4512,892229
4513,892003
4514,833195
4515,599562
4516,884606
4517,755958
4518,951398
4519,758031
4520,806106
4521,984281
4522,696593
4523,951589
4524,826483
4525,870711
4526,950621
4527,881408
4528,920082
4529,990790
4530,796008
4531,938523
4532,975505
4533,805108
4534,936874
4535,991105
4536,821754
4537,982651
4538,993302
4539,829041
4540,955850
4541,989950
4542,837884
4543,965835
4544,998177
4545,841698
4546,981709
4547,963429
4548,780665
4549,986639
4550,991177
4551,801585
4552,968923
4553,860827
4554,793629
4555,974540
4556,924494
4557,881312
4558,988420
4559,942001
4560,893224
4561,992536
4562,915274
4563,868349
4564,986001
4565,918567
4566,905055
4567,953604
4568,924846
4569,910359
4570,956387
4571,859550
4572,981432
4573,992318
4574,839620
4575,983342
4576,998930
4577,849938
4578,975412
4579,995348
4580,839704
4581,936676
4582,996152
4583,792139
4584,987186
4585,996826
4586,830782
4587,966498
4588,970882
4589,777362
4590,977552
4591,994003
4592,756283
4593,884256
4594,966832
4595,815049
4596,958638
4597,934578
4598,859407
4599,1.00046e+06
4600,911017
4601,882821
4602,1.00065e+06
4603,911575
4604,915108
4605,1.01389e+06
4606,898451
4607,894998
4608,770994
4609,775078
4610,924941
4611,681667
4612,849058
4613,886382
4614,854777
4615,999610
4616,997364
4617,805267
4618,989883
4619,974699
4620,820546
4621,991844
4622,1.00877e+06
4623,824196
4624,1.00056e+06
4625,990194
4626,836619
4627,992642
4628,993922
4629,827583
4630,1.00015e+06
4631,946996
4632,813674
4633,999719
4634,999698
4635,825423
4636,1.00684e+06
4637,1.00171e+06
4638,825238
4639,969225
4640,1.00916e+06
4641,878229
4642,964632
4643,937828
4644,858109
4645,1.00845e+06
4646,904472
4647,909910
4648,1.012e+06
4649,940846
4650,936763
4651,929067
4652,905710
4653,961344
4654,962246
4655,689282
4656,814541
4657,931885
4658,995150
4659,890397
4660,902471
4661,894385
4662,971776
4663,901376
4664,943461
4665,1.0068e+06
4666,795838
4667,971705
4668,1.00779e+06
4669,837399
4670,968016
4671,1.00659e+06
4672,846162
4673,987260
4674,1.01224e+06
4675,823426
4676,1.00769e+06
4677,971885
4678,838261
4679,1.00771e+06
4680,1.01117e+06
4681,834954
4682,978515
4683,967682
